listing_id,tower_number,transaction_date,unit_category,unit_number,floor_area_sqft,sale_price,listing_status,client_ref,price_per_sqft
80189,8,2024-12-01,Apartment,26,1625.38,478106.01,Sold,C1585,294.1502971612792
80192,8,2024-12-01,Apartment,26,1625.38,462200.84,Sold,C0464,284.3647885417564
80218,8,2024-12-01,Apartment,29,1848.51,498074.48,Sold,C1084,269.446462285841
80226,8,2024-12-01,Apartment,29,1848.51,630993.32,Sold,C0462,341.3523973362329
80235,8,2024-12-01,Apartment,30,1070.46,374039.09,Available,,349.41902546568764
80240,8,2024-12-01,Apartment,30,1070.46,301339.52,Sold,C1848,281.50469891448535
80247,8,2024-12-01,Apartment,31,1253.18,406291.57,Sold,C1021,324.20846965320226
80255,8,2024-12-01,Office,31,1253.18,385368.41,Available,,307.5124164126462
80277,8,2024-12-01,Office,33,1809.87,540572.8,Sold,C1035,298.6804577124324
80298,8,2024-12-01,Apartment,34,1684.75,456582.84,Available,,271.0092535984568
80299,8,2024-12-01,Apartment,34,1684.75,537968.77,Available,,319.316676064698
80374,8,2024-12-01,Apartment,45,1185.72,313503.99,Available,,264.39968120635564
80384,8,2024-12-01,Office,46,1175.51,356052.72,Available,,302.8921234187714
80401,8,2024-12-01,Office,46,1175.51,317963.0,Sold,C0914,270.48940459885495
80412,8,2024-12-01,Apartment,47,543.08,131564.73,Available,,242.25662885762688
80422,8,2024-12-01,Apartment,48,480.99,163987.28,Sold,C0720,340.93698413688435
80490,8,2024-12-01,Apartment,57,1949.35,511531.5,Sold,C0764,262.4113165927104
80502,8,2024-12-01,Apartment,58,1448.59,444560.41,Sold,C1765,306.8918120379127
90029,9,2024-12-01,Apartment,6,1821.59,483462.07,Sold,C0369,265.4066337650075
90073,9,2024-12-01,Apartment,12,952.38,293944.69,Sold,C1410,308.6422331422331
90090,9,2024-12-01,Office,15,1732.33,586460.03,Sold,C1334,338.5382865851195
90106,9,2024-12-01,Apartment,16,924.6,284298.65,Sold,C0532,307.4828574518711
90109,9,2024-12-01,Apartment,17,1481.32,453518.72,Sold,C0405,306.1585072772932
90110,9,2024-12-01,Apartment,17,1481.32,401749.61,Available,,271.21054869980827
90115,9,2024-12-01,Apartment,17,1481.32,551780.87,Sold,C1932,372.4926889530959
90119,9,2024-12-01,Apartment,18,860.97,271354.98,Sold,C0419,315.17356005435727
90125,9,2024-12-01,Apartment,19,1866.15,537563.89,Sold,C1868,288.06038635693807
90131,9,2024-12-01,Apartment,21,1261.65,378534.84,Available,,300.03157769587443
90132,9,2024-12-01,Apartment,21,1261.65,384401.32,Available,,304.68142511790114
90189,9,2024-12-01,Office,28,1931.82,512682.59,Sold,C0028,265.38838504622584
90204,9,2024-12-01,Apartment,30,1250.17,363862.74,Sold,C1400,291.05060911716004
90214,9,2024-12-01,Apartment,31,1052.27,319340.28,Sold,C0958,303.4775105248653
90219,9,2024-12-01,Apartment,32,707.0,222525.37,Sold,C1512,314.7459264497878
90285,9,2024-12-01,Apartment,36,1582.79,505127.63,Sold,C0002,319.1374913917829
90310,9,2024-12-01,Apartment,38,1260.31,374028.63,Available,,296.7751029508613
90314,9,2024-12-01,Apartment,38,1260.31,368901.23,Sold,C1404,292.7067388182273
90377,9,2024-12-01,Apartment,44,1351.57,403458.01,Sold,C0385,298.51062838032806
90417,9,2024-12-01,Apartment,53,599.72,195087.94,Sold,C0491,325.29837257386777
90462,9,2024-12-01,Apartment,57,1198.57,324849.3,Available,,271.03072828453907
90477,9,2024-12-01,Office,58,838.34,270283.97,Available,,322.403762196722
90482,9,2024-12-01,Apartment,58,838.34,240394.52,Sold,C1121,286.7506262375647
90490,9,2024-12-01,Apartment,58,838.34,255059.53,Sold,C0513,304.2435408068325
90528,9,2024-12-01,Apartment,60,1919.77,530119.92,Sold,C0816,276.1372039358882
90536,9,2024-12-01,Apartment,62,1263.44,426745.42,Sold,C0097,337.7646900525549
100026,10,2024-12-01,Apartment,4,1765.37,446138.39,Sold,C1314,252.71664863456388
100079,10,2024-12-01,Apartment,9,1849.4,554297.11,Sold,C1488,299.71726505893804
100081,10,2024-12-01,Apartment,10,1196.84,357028.07,Sold,C1231,298.30893853815047
100085,10,2024-12-01,Office,10,1196.84,353703.41,Sold,C0236,295.531073493533
100109,10,2024-12-01,Apartment,14,1318.01,306030.71,Sold,C1620,232.1914932360149
100120,10,2024-12-01,Office,15,1948.32,705817.01,Sold,C0910,362.2695501765624
100127,10,2024-12-01,Apartment,17,647.35,193463.8,Available,,298.8550243299606
100132,10,2024-12-01,Apartment,17,647.35,152799.46,Sold,C1621,236.03840271877652
100164,10,2024-12-01,Office,21,1251.45,454589.3,Sold,C1823,363.25006991889404
100180,10,2024-12-01,Office,24,708.64,207485.5,Available,,292.79394332806504
100198,10,2024-12-01,Apartment,26,1294.85,456412.46,Sold,C1688,352.48288218712594
100203,10,2024-12-01,Apartment,26,1294.85,354252.16,Sold,C0204,273.5854809437387
100204,10,2024-12-01,Apartment,26,1294.85,324190.87,Sold,C0600,250.36944047573078
100276,10,2024-12-01,Office,32,1661.46,379173.42,Available,,228.21700191397926
100304,10,2024-12-01,Office,36,1920.65,580992.98,Sold,C1059,302.4981022049827
100314,10,2024-12-01,Apartment,37,1177.85,342176.37,Sold,C1921,290.5092923547141
100336,10,2024-12-01,Apartment,39,1188.51,311878.98,Sold,C0440,262.4117424338037
100351,10,2024-12-01,Apartment,42,1757.51,468096.73,Available,,266.34086292538876
100395,10,2024-12-01,Office,45,1119.1,346660.08,Sold,C0575,309.76684836028954
100415,10,2024-12-01,Apartment,50,1138.32,408310.1,Sold,C0905,358.69535807154404
100425,10,2024-12-01,Apartment,50,1138.32,354595.01,Sold,C0388,311.5073178016727
110024,11,2024-12-01,Office,3,1479.84,442609.68,Sold,C1358,299.09292896529354
110025,11,2024-12-01,Office,3,1479.84,366569.28,Sold,C0266,247.70872526759652
110157,11,2024-12-01,Apartment,16,1829.02,621750.26,Available,,339.9362828181212
110163,11,2024-12-01,Apartment,17,1946.06,578341.45,Available,,297.1858267473767
110164,11,2024-12-01,Apartment,17,1946.06,589311.2,Sold,C1542,302.8227290011613
110180,11,2024-12-01,Apartment,19,1083.98,293740.15,Available,,270.9829978412886
110276,11,2024-12-01,Apartment,34,680.07,195416.64,Sold,C1835,287.3478318408399
110297,11,2024-12-01,Apartment,36,1752.38,552866.95,Sold,C1534,315.49489836679254
110302,11,2024-12-01,Apartment,37,1368.16,318619.68,Sold,C1145,232.88188515963043
110317,11,2024-12-01,Apartment,38,788.47,245885.21,Sold,C1242,311.8510659885601
110320,11,2024-12-01,Apartment,38,788.47,216600.53,Sold,C1313,274.70991921062307
110375,11,2024-12-01,Apartment,44,434.38,111035.88,Sold,C0336,255.61922740457666
110394,11,2024-12-01,Office,46,1798.85,569216.17,Available,,316.433371320566
110408,11,2024-12-01,Office,48,661.7,177247.3,Available,,267.86655584101555
110413,11,2024-12-01,Apartment,49,1095.85,378804.75,Sold,C0805,345.6720810329881
110436,11,2024-12-01,Apartment,52,1397.58,427331.65,Available,,305.765430243707
110463,11,2024-12-01,Apartment,54,802.65,223827.64,Sold,C0558,278.86082352208314
110481,11,2024-12-01,Apartment,57,1008.58,281566.76,Sold,C0317,279.1714687977156
110482,11,2024-12-01,Apartment,57,1008.58,312680.76,Available,,310.02078169307345
110528,11,2024-12-01,Apartment,62,1938.82,537168.96,Sold,C1048,277.05973736602675
120008,12,2024-12-01,Office,1,839.95,230696.3,Sold,C0708,274.6548008810048
120038,12,2024-12-01,Apartment,4,1559.34,469904.9,Available,,301.34858337501765
120041,12,2024-12-01,Apartment,4,1559.34,543417.09,Available,,348.4917272692293
120092,12,2024-12-01,Apartment,12,959.05,256455.73,Sold,C0783,267.4060059433815
120117,12,2024-12-01,Apartment,14,1369.96,444751.33,Available,,324.64548599959124
120129,12,2024-12-01,Apartment,15,1456.98,477431.41,Sold,C0610,327.6856305508655
120133,12,2024-12-01,Apartment,16,1523.02,496384.24,Sold,C0372,325.9210253312498
120157,12,2024-12-01,Apartment,17,1428.55,427099.27,Available,,298.9739736096042
120265,12,2024-12-01,Apartment,28,1563.65,462834.75,Available,,295.99638665941865
120267,12,2024-12-01,Apartment,28,1563.65,524949.43,Available,,335.72054487896906
120283,12,2024-12-01,Office,31,1245.29,368829.15,Sold,C1401,296.1793236916702
120290,12,2024-12-01,Apartment,33,1232.2,392338.13,Sold,C0050,318.40458529459505
120310,12,2024-12-01,Office,34,1817.64,593581.03,Sold,C0335,326.5668834312625
120327,12,2024-12-01,Apartment,35,1690.62,526901.7,Sold,C0765,311.66181637505764
120360,12,2024-12-01,Office,38,1157.23,431727.12,Sold,C1420,373.0694157600477
120361,12,2024-12-01,Apartment,38,1157.23,359484.97,Sold,C1825,310.6426293822317
120364,12,2024-12-01,Apartment,38,1157.23,334058.93,Available,,288.6711630358701
120370,12,2024-12-01,Office,38,1157.23,364356.74,Available,,314.85248394873963
120375,12,2024-12-01,Apartment,39,1653.93,401863.68,Sold,C1772,242.9750231267345
120406,12,2024-12-01,Office,47,1528.05,565288.74,Sold,C0334,369.9412584666732
130006,13,2024-12-01,Apartment,1,1899.92,502325.67,Sold,C1133,264.3930639184808
130008,13,2024-12-01,Apartment,1,1899.92,607483.38,Sold,C1403,319.7415575392648
130023,13,2024-12-01,Apartment,2,1651.02,588858.11,Available,,356.6632203122918
130054,13,2024-12-01,Apartment,5,441.3,104509.38,Sold,C0707,236.82161794697484
130085,13,2024-12-01,Apartment,10,1314.38,416004.34,Available,,316.50233570200396
130162,13,2024-12-01,Apartment,19,758.69,207387.45,Available,,273.34939171466607
130185,13,2024-12-01,Apartment,20,516.72,183522.61,Sold,C0088,355.16838906951534
130190,13,2024-12-01,Apartment,20,516.72,148388.65,Sold,C0161,287.1741949218145
130194,13,2024-12-01,Apartment,21,1680.5,432134.46,Sold,C0493,257.14636120202323
130205,13,2024-12-01,Apartment,24,1044.69,279992.4,Sold,C1784,268.0148177928381
130219,13,2024-12-01,Apartment,25,633.86,168610.91,Sold,C0989,266.006547187076
130225,13,2024-12-01,Apartment,26,1867.78,567758.66,Sold,C1618,303.9751255501183
130238,13,2024-12-01,Office,28,1173.72,347424.71,Available,,296.00305865112637
130241,13,2024-12-01,Apartment,28,1173.72,346821.16,Available,,295.4888389053607
130264,13,2024-12-01,Apartment,31,627.57,203411.23,Sold,C1546,324.12516532020334
130305,13,2024-12-01,Apartment,33,1445.84,443394.23,Sold,C0841,306.668946771427
130391,13,2024-12-01,Apartment,43,1875.83,605988.38,Available,,323.05079884637735
130412,13,2024-12-01,Office,47,1874.35,604278.58,Available,,322.393672473124
130415,13,2024-12-01,Apartment,47,1874.35,627385.67,Sold,C1227,334.7217275322112
130432,13,2024-12-01,Apartment,47,1874.35,518691.38,Sold,C0940,276.73133619654817
130462,13,2024-12-01,Apartment,53,968.77,351354.52,Sold,C1736,362.6810491654366
130469,13,2024-12-01,Apartment,53,968.77,287821.17,Sold,C0108,297.0995902020087
130482,13,2024-12-01,Apartment,55,710.41,177998.09,Sold,C0752,250.55684745428698
130494,13,2024-12-01,Apartment,57,1717.49,445580.19,Sold,C0837,259.4368467938678
130533,13,2024-12-01,Apartment,61,1333.63,402189.34,Sold,C1790,301.57490458373013
130540,13,2024-12-01,Apartment,63,1623.8,523216.37,Sold,C0574,322.21724966128835
130546,13,2024-12-01,Apartment,63,1623.8,407382.75,Sold,C1925,250.88234388471489
130595,13,2024-12-01,Apartment,69,736.95,201663.74,Sold,C1718,273.646434629215
130603,13,2024-12-01,Office,70,750.41,191764.78,Sold,C0881,255.5466744846151
140044,14,2024-12-01,Apartment,7,641.37,200311.05,Sold,C1310,312.31746105991857
140048,14,2024-12-01,Apartment,8,618.89,201373.78,Available,,325.3789526410186
140056,14,2024-12-01,Apartment,8,618.89,159063.45,Sold,C0790,257.01408974131107
140068,14,2024-12-01,Apartment,9,803.5,255711.66,Sold,C1202,318.24724331051647
140090,14,2024-12-01,Apartment,11,1431.42,399457.77,Sold,C1774,279.0639854130863
140103,14,2024-12-01,Apartment,12,459.44,141906.57,Sold,C0924,308.86855737419467
140121,14,2024-12-01,Apartment,13,442.74,134015.89,Sold,C0026,302.6965939377513
140146,14,2024-12-01,Apartment,15,784.04,256044.78,Sold,C1552,326.57106780266315
140215,14,2024-12-01,Apartment,23,1610.37,583905.11,Sold,C1397,362.590653079727
140250,14,2024-12-01,Apartment,29,1618.34,488803.45,Sold,C1822,302.04002249218337
140257,14,2024-12-01,Office,29,1618.34,507713.37,Available,,313.72478589171624
140275,14,2024-12-01,Apartment,32,1120.81,361235.7,Available,,322.2987839152042
140296,14,2024-12-01,Apartment,34,513.06,151459.02,Sold,C0272,295.20722722488597
140301,14,2024-12-01,Apartment,35,1152.84,353902.36,Sold,C1410,306.9830679018771
140314,14,2024-12-01,Apartment,37,1469.73,507209.24,Sold,C0387,345.1036857109809
140320,14,2024-12-01,Apartment,38,1170.11,374000.47,Available,,319.62847082752904
140331,14,2024-12-01,Apartment,39,1811.84,542239.24,Sold,C0952,299.27545478629463
140339,14,2024-12-01,Apartment,40,532.44,161368.51,Sold,C0488,303.0736045376005
140341,14,2024-12-01,Apartment,40,532.44,152258.24,Sold,C0532,285.96318834047025
140350,14,2024-12-01,Office,42,1350.7,361293.73,Sold,C1693,267.4862885911009
140374,14,2024-12-01,Apartment,45,1388.61,382289.82,Sold,C0694,275.3039514334479
140417,14,2024-12-01,Apartment,51,1346.3,432797.51,Sold,C0028,321.471819059645
140427,14,2024-12-01,Apartment,51,1346.3,392801.93,Sold,C1814,291.7640421897051
140468,14,2024-12-01,Apartment,55,1415.9,428653.51,Sold,C0834,302.74278550745106
140471,14,2024-12-01,Apartment,55,1415.9,412865.9,Sold,C0637,291.59255597146694
140474,14,2024-12-01,Apartment,55,1415.9,446560.5,Sold,C0541,315.38985804082205
150014,15,2024-12-01,Apartment,2,1522.89,494892.28,Sold,C1575,324.9691573258738
150034,15,2024-12-01,Apartment,5,769.6,245975.45,Available,,319.61466995841994
150056,15,2024-12-01,Office,9,565.48,158297.69,Sold,C1017,279.9350817005022
150081,15,2024-12-01,Apartment,13,653.54,164118.35,Available,,251.12211953361694
150098,15,2024-12-01,Apartment,15,522.71,161288.11,Available,,308.5613628972087
150103,15,2024-12-01,Apartment,15,522.71,181197.22,Sold,C1971,346.64961450900114
150129,15,2024-12-01,Apartment,17,562.64,188067.0,Sold,C1548,334.2581401962178
150136,15,2024-12-01,Apartment,17,562.64,181983.18,Available,,323.4451514289777
150154,15,2024-12-01,Office,20,1662.01,527912.18,Sold,C0039,317.63477957413016
150190,15,2024-12-01,Apartment,23,1279.23,374108.25,Sold,C1267,292.4479960601299
150204,15,2024-12-01,Apartment,23,1279.23,373202.64,Sold,C0925,291.74006238127623
150208,15,2024-12-01,Apartment,24,924.36,241356.6,Sold,C1568,261.1067116707776
150212,15,2024-12-01,Office,24,924.36,283751.0,Available,,306.9702280496776
150226,15,2024-12-01,Apartment,26,961.01,276181.48,Available,,287.3866869231329
150236,15,2024-12-01,Apartment,27,1437.97,352435.83,Available,,245.09261667489588
150243,15,2024-12-01,Office,29,1748.18,568008.79,Sold,C1121,324.9143623654315
150259,15,2024-12-01,Apartment,30,1523.22,394401.98,Sold,C1372,258.9264715536823
150269,15,2024-12-01,Apartment,31,1901.65,483089.44,Available,,254.03698893066547
150404,15,2024-12-01,Apartment,51,1689.08,543106.45,Sold,C0551,321.5398027328486
150448,15,2024-12-01,Apartment,55,892.75,271118.72,Sold,C0300,303.68940912909545
150450,15,2024-12-01,Office,55,892.75,301393.71,Sold,C0270,337.60146737608517
150464,15,2024-12-01,Office,56,939.93,255723.6,Sold,C0193,272.06664326066834
150470,15,2024-12-01,Apartment,57,429.34,125572.05,Sold,C1672,292.4769413518424
150500,15,2024-12-01,Apartment,59,1286.47,381719.77,Sold,C1329,296.7187497570872
150514,15,2024-12-01,Apartment,60,1033.2,309389.23,Sold,C1818,299.44757065427797
160009,16,2024-12-01,Apartment,2,1388.75,400540.86,Sold,C0749,288.4182610261026
160010,16,2024-12-01,Apartment,2,1388.75,355804.31,Sold,C0498,256.2047236723672
160029,16,2024-12-01,Apartment,4,1561.55,463587.51,Available,,296.8765073164484
160137,16,2024-12-01,Apartment,16,1451.17,436603.35,Sold,C0519,300.8629933088473
160145,16,2024-12-01,Apartment,18,1432.77,419555.74,Sold,C0402,292.82839534607785
160151,16,2024-12-01,Apartment,19,1163.06,314295.78,Sold,C0673,270.23178511856656
160167,16,2024-12-01,Apartment,21,837.95,260759.58,Sold,C0524,311.1875171549615
160188,16,2024-12-01,Apartment,23,594.14,166825.11,Available,,280.78417544686437
160202,16,2024-12-01,Apartment,25,853.37,262709.9,Available,,307.8499361355567
160217,16,2024-12-01,Apartment,26,1458.08,471348.92,Available,,323.2668440689125
160267,16,2024-12-01,Office,32,431.76,131562.21,Sold,C1146,304.7114369093941
160271,16,2024-12-01,Apartment,33,881.17,263447.22,Available,,298.9743409330776
160302,16,2024-12-01,Apartment,35,629.97,219338.0,Available,,348.17213518104035
160305,16,2024-12-01,Apartment,35,629.97,182607.12,Sold,C1002,289.8663745892661
160312,16,2024-12-01,Apartment,37,922.03,285332.67,Sold,C0576,309.4613732741885
160318,16,2024-12-01,Apartment,38,431.83,130514.41,Sold,C0616,302.2356251302596
160335,16,2024-12-01,Apartment,40,688.81,233630.18,Sold,C0988,339.1794253858103
160379,16,2024-12-01,Apartment,44,1695.03,579072.02,Sold,C0846,341.6293634920916
170045,17,2024-12-01,Office,5,1829.38,423868.45,Sold,C0884,231.7006034831473
170073,17,2024-12-01,Apartment,9,1505.53,425964.32,Sold,C0660,282.9331331823345
170102,17,2024-12-01,Apartment,12,451.91,129987.09,Available,,287.6393308402115
170116,17,2024-12-01,Apartment,13,916.9,305098.44,Sold,C0395,332.74996182789835
170136,17,2024-12-01,Office,15,1365.73,417096.92,Sold,C0314,305.4021805188434
170170,17,2024-12-01,Apartment,17,1827.25,560968.54,Sold,C1416,307.0015268846628
170180,17,2024-12-01,Apartment,20,792.27,276688.99,Sold,C1025,349.2357277190857
170201,17,2024-12-01,Apartment,23,1025.52,330602.94,Sold,C0918,322.3759068570091
170212,17,2024-12-01,Office,24,894.72,262975.64,Available,,293.9194831902718
170244,17,2024-12-01,Apartment,27,677.24,187719.53,Sold,C0448,277.18316992498967
170277,17,2024-12-01,Office,33,1532.89,434121.6,Sold,C0162,283.204665696821
170296,17,2024-12-01,Apartment,37,644.06,227389.86,Sold,C0241,353.05695121572523
170303,17,2024-12-01,Apartment,38,721.83,244736.09,Available,,339.04948533588237
170318,17,2024-12-01,Apartment,39,1341.67,415809.78,Sold,C0500,309.9195629327629
170323,17,2024-12-01,Apartment,39,1341.67,399182.83,Sold,C0986,297.52683595817155
170335,17,2024-12-01,Apartment,41,1422.93,363367.6,Sold,C0607,255.36575938380662
170373,17,2024-12-01,Office,46,1582.61,495697.84,Sold,C0861,313.2154099872995
170410,17,2024-12-01,Apartment,48,1833.96,610364.02,Sold,C0879,332.8120678749809
170414,17,2024-12-01,Apartment,48,1833.96,561574.14,Sold,C0305,306.208499640123
170431,17,2024-12-01,Apartment,50,1392.01,413894.32,Sold,C1081,297.3357375306212
170448,17,2024-12-01,Apartment,52,1742.3,567471.58,Sold,C0982,325.7025655742409
180009,18,2024-12-01,Apartment,1,1379.64,377504.51,Sold,C0858,273.6253732857847
180010,18,2024-12-01,Apartment,1,1379.64,419346.92,Sold,C0717,303.9538720245861
180013,18,2024-12-01,Office,2,650.96,212599.63,Available,,326.59399963131375
180032,18,2024-12-01,Apartment,4,1096.58,400375.74,Available,,365.11311532218355
180058,18,2024-12-01,Apartment,6,840.25,299889.06,Available,,356.9045641178221
180117,18,2024-12-01,Apartment,16,1360.96,381213.39,Sold,C0695,280.1062411826946
180149,18,2024-12-01,Apartment,20,1631.48,536689.03,Available,,328.9583874764018
180155,18,2024-12-01,Apartment,21,1790.69,638860.68,Available,,356.76788277144567
180156,18,2024-12-01,Apartment,21,1790.69,504632.86,Available,,281.8091685328002
180291,18,2024-12-01,Apartment,36,1089.77,347608.97,Sold,C1827,318.9746184974811
180307,18,2024-12-01,Apartment,36,1089.77,323499.11,Sold,C1101,296.850812556778
180335,18,2024-12-01,Apartment,38,1219.8,356599.56,Available,,292.34264633546485
180361,18,2024-12-01,Apartment,40,990.46,311777.53,Available,,314.78053631645906
180364,18,2024-12-01,Apartment,41,852.83,267144.13,Sold,C1694,313.2442925319231
180380,18,2024-12-01,Office,42,1045.42,357661.01,Sold,C1094,342.1218361998049
180382,18,2024-12-01,Apartment,43,937.7,254439.1,Sold,C0696,271.34381998506984
180400,18,2024-12-01,Office,45,1627.52,575967.88,Sold,C1284,353.892965985057
180436,18,2024-12-01,Apartment,49,1457.92,444915.47,Available,,305.17138800482877
180451,18,2024-12-01,Apartment,51,1527.31,477444.0,Sold,C1271,312.6045138184128
